game_id,season,week,gameday,gametime,away_team,home_team,spread_line,total_line,challenger_pure_home_prob,market_home_prob,challenger_final_home_prob,challenger_pick,effective_pure_weight,effective_market_weight,research_candidate,research_method,research_feature_set,challenger_version,selected_shadow_candidate,training_cutoff,training_games,training_first_season,training_last_season,training_data_sha256,stack_intercept,stack_market_logit_coefficient,stack_pure_logit_coefficient,candidate_freeze_utc,candidate_code_sha,shadow_generated_utc,shadow_source_sha
2026_03_BAL_DAL,2026,3,2026-09-27,16:25,BAL,DAL,-3.0,52.5,0.4752602382377089,0.4170073589533933,0.4314192466790182,BAL,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LV_NO,2026,3,2026-09-27,16:25,LV,NO,3.0,43.5,0.6237987811394073,0.6092362344582594,0.612896290786419,NO,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LA_DEN,2026,3,2026-09-27,20:20,LA,DEN,-2.5,45.5,0.459114423887185,0.448558885283451,0.4511938059141623,LA,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_PHI_CHI,2026,3,2026-09-28,20:15,PHI,CHI,-3.0,43.5,0.5356798115823015,0.3962430290578221,0.4304249810041857,PHI,0.25,0.75,Opponent-adjusted Logit hybrid adaptive Brier,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ATL_GB,2026,3,2026-09-24,20:15,ATL,GB,6.0,43.5,0.666546625505728,0.7135512302607419,0.7021741767224282,GB,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LAC_BUF,2026,3,2026-09-27,13:00,LAC,BUF,7.0,50.5,0.7245486285804348,0.740871613663133,0.7368504062522346,BUF,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CAR_CLE,2026,3,2026-09-27,13:00,CAR,CLE,-2.5,42.5,0.4236557680161851,0.4279403644395361,0.4268681754739538,CAR,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NYJ_DET,2026,3,2026-09-27,13:00,NYJ,DET,6.5,48.5,0.7210339536133634,0.7220792588780237,0.7218181585329482,DET,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_HOU_IND,2026,3,2026-09-27,13:00,HOU,IND,-2.5,43.5,0.3686238866260136,0.4365079365079364,0.4192041602725737,HOU,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NE_JAX,2026,3,2026-09-27,13:00,NE,JAX,3.0,45.5,0.6244716296489309,0.5996387718242023,0.6059006830169823,JAX,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_KC_MIA,2026,3,2026-09-27,13:00,KC,MIA,-11.5,46.5,0.3651946428948046,0.1420560747663551,0.1843785075215788,KC,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_TEN_NYG,2026,3,2026-09-27,13:00,TEN,NYG,3.5,40.5,0.6632429909081335,0.6092362344582594,0.6230518565370372,NYG,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CIN_PIT,2026,3,2026-09-27,13:00,CIN,PIT,-3.5,42.5,0.4122783412525028,0.3775334481388264,0.3861175190105195,CIN,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_SEA_WAS,2026,3,2026-09-27,13:00,SEA,WAS,-7.0,40.5,0.2795666615108322,0.2779207411219763,0.2783316620289546,SEA,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ARI_SF,2026,3,2026-09-27,16:05,ARI,SF,8.5,47.5,0.7328537620777829,0.7957758771164253,0.7811468416084708,SF,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_MIN_TB,2026,3,2026-09-27,16:05,MIN,TB,-1.5,42.5,0.4300243745370709,0.4782608695652174,0.4661278447684909,MIN,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_BAL_DAL,2026,3,2026-09-27,16:25,BAL,DAL,-3.0,52.5,0.4752602382377089,0.4170073589533933,0.4314192466790182,BAL,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LV_NO,2026,3,2026-09-27,16:25,LV,NO,3.0,43.5,0.6237987811394073,0.6092362344582594,0.612896290786419,NO,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LA_DEN,2026,3,2026-09-27,20:20,LA,DEN,-2.5,45.5,0.459114423887185,0.448558885283451,0.4511938059141623,LA,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_PHI_CHI,2026,3,2026-09-28,20:15,PHI,CHI,-3.0,43.5,0.5356798115823015,0.3962430290578221,0.4304249810041857,PHI,0.25,0.75,Opponent-adjusted Logit hybrid adaptive accuracy,logit,opponent_adjusted,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ATL_GB,2026,3,2026-09-24,20:15,ATL,GB,6.0,43.5,0.6493390247864983,0.7135512302607419,0.6493390247864983,GB,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LAC_BUF,2026,3,2026-09-27,13:00,LAC,BUF,7.0,50.5,0.6976128140166782,0.740871613663133,0.6976128140166782,BUF,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CAR_CLE,2026,3,2026-09-27,13:00,CAR,CLE,-2.5,42.5,0.4904972254515962,0.4279403644395361,0.4904972254515962,CAR,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NYJ_DET,2026,3,2026-09-27,13:00,NYJ,DET,6.5,48.5,0.7251599362643534,0.7220792588780237,0.7251599362643534,DET,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_HOU_IND,2026,3,2026-09-27,13:00,HOU,IND,-2.5,43.5,0.428045402482657,0.4365079365079364,0.428045402482657,HOU,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NE_JAX,2026,3,2026-09-27,13:00,NE,JAX,3.0,45.5,0.5577838102284185,0.5996387718242023,0.5577838102284185,JAX,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_KC_MIA,2026,3,2026-09-27,13:00,KC,MIA,-11.5,46.5,0.3433145832940228,0.1420560747663551,0.3433145832940228,KC,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_TEN_NYG,2026,3,2026-09-27,13:00,TEN,NYG,3.5,40.5,0.6461520271582016,0.6092362344582594,0.6461520271582016,NYG,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CIN_PIT,2026,3,2026-09-27,13:00,CIN,PIT,-3.5,42.5,0.47405213278902,0.3775334481388264,0.47405213278902,CIN,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_SEA_WAS,2026,3,2026-09-27,13:00,SEA,WAS,-7.0,40.5,0.2998601399450103,0.2779207411219763,0.2998601399450103,SEA,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ARI_SF,2026,3,2026-09-27,16:05,ARI,SF,8.5,47.5,0.7681888768299132,0.7957758771164253,0.7681888768299132,SF,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_MIN_TB,2026,3,2026-09-27,16:05,MIN,TB,-1.5,42.5,0.4181465370857196,0.4782608695652174,0.4181465370857196,MIN,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_BAL_DAL,2026,3,2026-09-27,16:25,BAL,DAL,-3.0,52.5,0.4731781078542454,0.4170073589533933,0.4731781078542454,BAL,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LV_NO,2026,3,2026-09-27,16:25,LV,NO,3.0,43.5,0.5870794833615972,0.6092362344582594,0.5870794833615972,NO,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LA_DEN,2026,3,2026-09-27,20:20,LA,DEN,-2.5,45.5,0.4455427580374118,0.448558885283451,0.4455427580374118,LA,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_PHI_CHI,2026,3,2026-09-28,20:15,PHI,CHI,-3.0,43.5,0.4029399218295657,0.3962430290578221,0.4029399218295657,PHI,1.0,0.0,QB-aware Nested PURE,pure,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ATL_GB,2026,3,2026-09-24,20:15,ATL,GB,6.0,43.5,0.6493390247864983,0.7135512302607419,0.6653920761550591,GB,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LAC_BUF,2026,3,2026-09-27,13:00,LAC,BUF,7.0,50.5,0.6976128140166782,0.740871613663133,0.7084275139282918,BUF,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CAR_CLE,2026,3,2026-09-27,13:00,CAR,CLE,-2.5,42.5,0.4904972254515962,0.4279403644395361,0.4748580101985812,CAR,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NYJ_DET,2026,3,2026-09-27,13:00,NYJ,DET,6.5,48.5,0.7251599362643534,0.7220792588780237,0.724389766917771,DET,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_HOU_IND,2026,3,2026-09-27,13:00,HOU,IND,-2.5,43.5,0.428045402482657,0.4365079365079364,0.4301610359889769,HOU,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NE_JAX,2026,3,2026-09-27,13:00,NE,JAX,3.0,45.5,0.5577838102284185,0.5996387718242023,0.5682475506273644,JAX,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_KC_MIA,2026,3,2026-09-27,13:00,KC,MIA,-11.5,46.5,0.3433145832940228,0.1420560747663551,0.2929999561621059,KC,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_TEN_NYG,2026,3,2026-09-27,13:00,TEN,NYG,3.5,40.5,0.6461520271582016,0.6092362344582594,0.6369230789832161,NYG,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CIN_PIT,2026,3,2026-09-27,13:00,CIN,PIT,-3.5,42.5,0.47405213278902,0.3775334481388264,0.4499224616264716,CIN,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_SEA_WAS,2026,3,2026-09-27,13:00,SEA,WAS,-7.0,40.5,0.2998601399450103,0.2779207411219763,0.2943752902392518,SEA,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ARI_SF,2026,3,2026-09-27,16:05,ARI,SF,8.5,47.5,0.7681888768299132,0.7957758771164253,0.7750856269015413,SF,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_MIN_TB,2026,3,2026-09-27,16:05,MIN,TB,-1.5,42.5,0.4181465370857196,0.4782608695652174,0.4331751202055941,MIN,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_BAL_DAL,2026,3,2026-09-27,16:25,BAL,DAL,-3.0,52.5,0.4731781078542454,0.4170073589533933,0.4591354206290324,BAL,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LV_NO,2026,3,2026-09-27,16:25,LV,NO,3.0,43.5,0.5870794833615972,0.6092362344582594,0.5926186711357628,NO,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LA_DEN,2026,3,2026-09-27,20:20,LA,DEN,-2.5,45.5,0.4455427580374118,0.448558885283451,0.4462967898489215,LA,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_PHI_CHI,2026,3,2026-09-28,20:15,PHI,CHI,-3.0,43.5,0.4029399218295657,0.3962430290578221,0.4012656986366297,PHI,0.75,0.25,QB-aware 75% PURE / 25% MARKET,fixed,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ATL_GB,2026,3,2026-09-24,20:15,ATL,GB,6.0,43.5,0.6493390247864983,0.7135512302607419,0.697498178892181,GB,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LAC_BUF,2026,3,2026-09-27,13:00,LAC,BUF,7.0,50.5,0.6976128140166782,0.740871613663133,0.7300569137515194,BUF,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CAR_CLE,2026,3,2026-09-27,13:00,CAR,CLE,-2.5,42.5,0.4904972254515962,0.4279403644395361,0.4435795796925512,CAR,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NYJ_DET,2026,3,2026-09-27,13:00,NYJ,DET,6.5,48.5,0.7251599362643534,0.7220792588780237,0.7228494282246061,DET,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_HOU_IND,2026,3,2026-09-27,13:00,HOU,IND,-2.5,43.5,0.428045402482657,0.4365079365079364,0.4343923030016166,HOU,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NE_JAX,2026,3,2026-09-27,13:00,NE,JAX,3.0,45.5,0.5577838102284185,0.5996387718242023,0.5891750314252564,JAX,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_KC_MIA,2026,3,2026-09-27,13:00,KC,MIA,-11.5,46.5,0.3433145832940228,0.1420560747663551,0.192370701898272,KC,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_TEN_NYG,2026,3,2026-09-27,13:00,TEN,NYG,3.5,40.5,0.6461520271582016,0.6092362344582594,0.6184651826332449,NYG,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CIN_PIT,2026,3,2026-09-27,13:00,CIN,PIT,-3.5,42.5,0.47405213278902,0.3775334481388264,0.4016631193013747,CIN,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_SEA_WAS,2026,3,2026-09-27,13:00,SEA,WAS,-7.0,40.5,0.2998601399450103,0.2779207411219763,0.2834055908277348,SEA,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ARI_SF,2026,3,2026-09-27,16:05,ARI,SF,8.5,47.5,0.7681888768299132,0.7957758771164253,0.7888791270447972,SF,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_MIN_TB,2026,3,2026-09-27,16:05,MIN,TB,-1.5,42.5,0.4181465370857196,0.4782608695652174,0.463232286445343,MIN,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_BAL_DAL,2026,3,2026-09-27,16:25,BAL,DAL,-3.0,52.5,0.4731781078542454,0.4170073589533933,0.4310500461786063,BAL,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LV_NO,2026,3,2026-09-27,16:25,LV,NO,3.0,43.5,0.5870794833615972,0.6092362344582594,0.6036970466840939,NO,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LA_DEN,2026,3,2026-09-27,20:20,LA,DEN,-2.5,45.5,0.4455427580374118,0.448558885283451,0.4478048534719412,LA,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_PHI_CHI,2026,3,2026-09-28,20:15,PHI,CHI,-3.0,43.5,0.4029399218295657,0.3962430290578221,0.397917252250758,PHI,0.25,0.75,QB-aware Hybrid adaptive Brier,linear,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_ATL_GB,2026,3,2026-09-24,20:15,ATL,GB,6.0,43.5,0.6493390247864983,0.7135512302607419,0.698160725274514,GB,0.25,0.75,QB-aware Logit hybrid adaptive Brier,logit,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_LAC_BUF,2026,3,2026-09-27,13:00,LAC,BUF,7.0,50.5,0.6976128140166782,0.740871613663133,0.7304421035635132,BUF,0.25,0.75,QB-aware Logit hybrid adaptive Brier,logit,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_CAR_CLE,2026,3,2026-09-27,13:00,CAR,CLE,-2.5,42.5,0.4904972254515962,0.4279403644395361,0.4434434582862929,CAR,0.25,0.75,QB-aware Logit hybrid adaptive Brier,logit,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NYJ_DET,2026,3,2026-09-27,13:00,NYJ,DET,6.5,48.5,0.7251599362643534,0.7220792588780237,0.7228514168014476,DET,0.25,0.75,QB-aware Logit hybrid adaptive Brier,logit,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_HOU_IND,2026,3,2026-09-27,13:00,HOU,IND,-2.5,43.5,0.428045402482657,0.4365079365079364,0.4343886344572359,HOU,0.25,0.75,QB-aware Logit hybrid adaptive Brier,logit,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_NE_JAX,2026,3,2026-09-27,13:00,NE,JAX,3.0,45.5,0.5577838102284185,0.5996387718242023,0.5892857045712738,JAX,0.25,0.75,QB-aware Logit hybrid adaptive Brier,logit,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
2026_03_KC_MIA,2026,3,2026-09-27,13:00,KC,MIA,-11.5,46.5,0.3433145832940228,0.1420560747663551,0.1808088390570175,KC,0.25,0.75,QB-aware Logit hybrid adaptive Brier,logit,qb_aware,0.8-qb-starter,False,,,,,,,,,,,2026-09-22T17:12:10.780347+00:00,8b8b5678fd4e5dce9b90acf88658f7da9556dd82
