game_id,season,week,home_team,away_team,a0_home_win_probability,a0_expected_margin,a0_expected_total,a0_score_uncertainty,a0_offense_strength_diff,a0_defense_strength_diff,a0_train_through_season,a0_candidate_id,a0_code_sha,a0_config_sha,b0_home_win_probability,b0_expected_margin,b0_expected_total,b0_margin_variance,b0_total_variance,b0_margin_p10,b0_margin_p90,b0_total_p10,b0_total_p90,b0_train_through_season,b0_candidate_id,b0_code_sha,b0_config_sha,c0_market_margin,c0_market_total,c0_predicted_margin_residual,c0_predicted_total_residual,c0_hybrid_margin,c0_hybrid_total,c0_market_horizon_label,c0_train_through_season,c0_candidate_id,c0_code_sha,c0_config_sha,oof_provenance_assertion
2023_16_IND_ATL,2023,16,ATL,IND,0.5655409652567576,2.218406998134821,39.70567352439164,13.668513425567635,0.006544831992840491,0.46237841092833704,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.5544,2.2931,51.6131,321.079700360036,363.2585342434243,-21.0,25.0,28.0,77.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,3.0,44.0,-0.2586607520166352,0.41500498567596744,2.741339247983365,44.41500498567597,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_16_JAX_TB,2023,16,TB,JAX,0.554082117618031,1.8278941207084571,43.65969332173918,13.668513425567635,-0.38280108018712006,-0.28728780898955414,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.6018,4.6184,48.7588,304.17579901990194,343.37035959595954,-17.0,27.0,26.0,73.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,-2.0,43.0,-0.19329462372933334,0.10148395177391435,-2.1932946237293334,43.101483951773915,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_16_LV_KC,2023,16,KC,LV,0.7044220646814107,7.220640793221044,42.675655411534,13.668513425567635,0.07565842140649012,0.27885119932437286,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.6941999999999999,8.9784,52.3298,324.73540698069803,373.03193515351535,-13.0,32.0,29.0,78.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,11.0,40.5,-0.05440887440504971,-0.27795636755607567,10.94559112559495,40.22204363244393,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_16_NE_DEN,2023,16,DEN,NE,0.6093371332432925,3.7314468391991724,36.74245095712478,13.668513425567635,-0.005892558643596179,-0.09482948662255586,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.43065,-2.7513,38.8957,229.49119742974295,252.8833098409841,-22.0,16.0,20.0,60.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,7.0,37.5,-0.6560223892044559,0.36537552290965786,6.343977610795545,37.86537552290966,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_16_NO_LA,2023,16,LA,NO,0.5411337123919847,1.3884497605339519,39.786014718051106,13.668513425567635,0.1906691587817726,-0.28930999782842876,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.48965,-0.3776,48.1996,288.9145096909691,345.460905930593,-22.0,21.0,25.0,73.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,4.0,45.5,-0.4670034018602444,0.6599344411089083,3.5329965981397558,46.15993444110891,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_16_NYG_PHI,2023,16,PHI,NYG,0.7148025947875629,7.6280520790927575,41.55791899069207,13.668513425567635,0.060851397665137336,-0.01250624256715522,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.68735,8.2802,44.7544,273.9992878887889,318.49312995299533,-13.0,30.0,23.0,68.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,14.0,41.0,-0.4746588700694472,-0.04022108629786571,13.525341129930553,40.95977891370213,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_16_SEA_TEN,2023,16,TEN,SEA,0.5044012254848367,0.1483006317701232,41.68328378525126,13.668513425567635,-0.21362410728109488,-0.09017202368910424,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.48535,-0.6083,49.1719,313.247595869587,350.14316470647066,-23.0,22.0,27.0,74.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,-3.0,42.0,-0.38278790886745684,0.3678438404582749,-3.382787908867457,42.36784384045828,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_16_WAS_NYJ,2023,16,NYJ,WAS,0.46814445744976685,-1.0745036050309622,31.993743093451116,13.668513425567635,-0.2652059717307941,0.20006825941401973,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.4677,-1.1496,39.145,240.7054903890389,259.3643114311431,-21.0,18.0,20.0,61.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,3.0,36.5,-0.6166144397986295,0.7250712397378518,2.3833855602013703,37.22507123973785,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_ARI_PHI,2023,17,PHI,ARI,0.7427766598469053,8.763371917050101,41.73878962196388,13.668513425567635,0.3339911800177322,0.1742811813998343,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.6763,8.2285,48.3031,303.17140489048904,355.0797383638363,-14.0,30.0,26.0,73.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,12.0,48.0,-0.29026836500970377,0.4706494544720054,11.709731634990296,48.470649454472,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_ATL_CHI,2023,17,CHI,ATL,0.4691053247028512,-1.0420270513557206,37.97736952761336,13.668513425567635,-0.08783025658175793,-0.461309992389334,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.48015,-0.8037,46.6051,281.94336064606466,332.88464245424547,-22.0,21.0,24.0,71.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,3.0,39.0,-0.5774959613638391,0.33528674933057284,2.422504038636161,39.33528674933057,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_CAR_JAX,2023,17,JAX,CAR,0.6391432880059443,4.7877085250778215,39.30516130238664,13.668513425567635,0.06248641850167583,0.08229160549202441,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.49785,-0.0461,43.4785,259.73014780478053,291.62870062006203,-20.0,20.0,23.0,66.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,3.5,38.0,-0.26838379352356484,0.048974396874337245,3.2316162064764353,38.048974396874335,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_CIN_KC,2023,17,KC,CIN,0.5879227391144095,2.9869222170189147,45.23451233005229,13.668513425567635,-0.10340869642086913,-0.006437189747211636,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.66075,7.3496,50.0566,300.61364120412037,357.4099374337434,-14.0,30.0,27.0,75.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,7.5,46.0,-0.2828828159113895,-0.0756537045414075,7.21711718408861,45.92434629545859,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_DET_DAL,2023,17,DAL,DET,0.5649486074748076,2.19817656912144,48.61373601362264,13.668513425567635,0.0192903457774663,-0.13192096693226799,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.6948,9.5654,57.2372,355.86850969096906,427.35467162716265,-14.0,34.0,32.0,85.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,5.5,53.0,-0.5155181002409611,0.2150219503879157,4.9844818997590385,53.215021950387914,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_GB_MIN,2023,17,MIN,GB,0.4940144581230919,-0.2016881305275291,45.066897314281,13.668513425567635,0.1945611507688484,-0.36975792616833475,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.54055,1.7915,49.1495,312.25205295529554,354.3511848684868,-20.0,24.0,26.0,74.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,1.0,42.5,-0.40631549486281715,-0.12518188439308592,0.5936845051371828,42.374818115606914,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_LAC_DEN,2023,17,DEN,LAC,0.5216307308376336,0.7291967500266239,39.67413353371703,13.668513425567635,-0.06977093486784763,-0.1616010956354504,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.4772,-1.0421,44.5699,264.6227898689869,306.9942134113411,-22.0,20.0,23.0,68.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,3.5,39.5,-0.35681574135230376,0.06787434283706587,3.1431842586476963,39.567874342837065,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_LA_NYG,2023,17,NYG,LA,0.4012053645225416,-3.363622314196707,39.17571901901307,13.668513425567635,0.20171864837283981,-0.029975922585720707,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.36035,-5.9506,46.0904,283.7751371537154,322.04643248324834,-27.0,15.0,24.0,70.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,-6.0,43.5,0.35385727609201456,0.12002392625783402,-5.646142723907985,43.620023926257836,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_LV_IND,2023,17,IND,LV,0.581885373417392,2.7787610831934444,39.33175294929485,13.668513425567635,-0.07174052824348319,-0.3004170716658452,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.5425,2.0553,50.9413,306.2422661366137,357.2911834283429,-20.0,24.0,27.0,76.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,3.5,42.5,-0.5356313478283131,0.5034664787176475,2.9643686521716868,43.00346647871765,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_MIA_BAL,2023,17,BAL,MIA,0.5062818492585235,0.21167327580197437,45.70981773045072,13.668513425567635,-0.28713859354640336,0.2933530053579758,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.6142,5.1659,50.8871,310.08818600860087,363.88994258425845,-17.0,27.0,27.0,76.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,3.0,47.0,-0.39603038963796533,0.1984097999863796,2.603969610362035,47.19840979998638,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_NE_BUF,2023,17,BUF,NE,0.7593549748237679,9.466395945952591,41.5791681429669,13.668513425567635,0.2122839062168519,0.0977365427419845,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.6282,5.5533,45.6419,282.0367627862786,319.41140553055305,-15.0,27.0,23.0,69.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,15.0,40.0,-0.709907592129672,0.08594601126084372,14.290092407870327,40.085946011260845,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_NO_TB,2023,17,TB,NO,0.5549348679202449,1.856898379771014,41.75011172954852,13.668513425567635,0.05127514598154223,-0.4308948631400126,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.46515,-1.7125,47.8297,300.34587833783377,342.8829862086209,-24.0,20.0,25.0,72.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,2.5,42.5,0.08007138303584688,0.07153265571209923,2.580071383035847,42.5715326557121,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_NYJ_CLE,2023,17,CLE,NYJ,0.6487502852078098,5.1342339477286,31.702435508599233,13.668513425567635,0.18037084180646218,-0.14990394387917644,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.61305,4.3579,39.6799,242.30263785378534,265.76501249124914,-16.0,24.0,20.0,61.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,6.5,33.5,-0.38016975139856657,0.5739394023197208,6.119830248601433,34.07393940231972,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_PIT_SEA,2023,17,SEA,PIT,0.5865090575397001,2.9381177517492425,41.33409293293512,13.668513425567635,-0.019256546637082705,-0.22190086224498085,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.5791,3.2797,43.2781,271.8002479347935,303.57591798179817,-17.0,24.0,22.0,67.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,4.5,40.5,-0.2722253597841494,0.06837293591923875,4.22777464021585,40.568372935919236,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_SF_WAS,2023,17,WAS,SF,0.29842822511709255,-7.109940230814999,44.56695107727221,13.668513425567635,-0.4126756393080257,-0.10840287520600476,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.31605,-8.8053,51.2819,328.17460937093705,362.651697559756,-32.0,14.0,28.0,76.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,-14.0,49.0,-0.27115988139471725,0.4418988584483635,-14.271159881394718,49.44189885844836,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_17_TEN_HOU,2023,17,HOU,TEN,0.5421901519700154,1.424241449018968,39.739306524907235,13.668513425567635,0.28856962734130687,-0.16863339723927595,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.4541,-2.1077,47.7811,294.6477654865487,337.5577385638564,-24.0,20.0,26.0,72.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,5.0,44.0,-0.509981203505161,0.5448806987172126,4.490018796494839,44.544880698717215,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
2023_18_ATL_NO,2023,18,NO,ATL,0.5979946237043116,3.3358161317603283,38.6084978729249,13.668513425567635,-0.19796887365205718,0.29030542304122453,2022,A0-DYNAMIC-OPPONENT-ADJUSTED-JOINT-SCORE-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,0.60815,4.9779,49.9823,309.73538512851286,354.67105381538147,-17.0,28.0,27.0,75.0,2022,B0-POSSESSION-DRIVE-SCORE-PROCESS-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,3.5,41.5,-0.382711991683514,0.4906760240072734,3.117288008316486,41.99067602400727,historical_closing_late_benchmark_exact_horizon_opaque,2022,C0-MARKET-RESIDUAL-MARGIN-TOTAL-V1,5f148219527b07d85261d3f196ace97a5eb5646271d43596032a692389abc579,2c5cc1af74fc5f3955e44361b82b791710e4b63bbc69b0c15570617e2d86e543,True
