game_id,row_position,season,home_win,market_prob,pure_prob
2023_09_TEN_PIT,921,2023,1,0.60923623445825925,0.5353586817372834
2023_09_MIA_KC,922,2023,1,0.51083423618634882,0.59848701927228498
2023_09_MIN_ATL,923,2023,0,0.63094034378159747,0.40733117533502289
2023_09_SEA_BAL,924,2023,1,0.70016207455429491,0.61041388278548203
2023_09_ARI_CLE,925,2023,1,0.84650112866817162,0.68439824241254521
2023_09_LA_GB,926,2023,1,0.63336614173228345,0.5297238792995419
2023_09_TB_HOU,927,2023,1,0.5720596355604638,0.5467718685872951
2023_09_WAS_NE,928,2023,0,0.58299264104660664,0.44397237304131232
2023_09_CHI_NO,929,2023,1,0.78190630048465271,0.63217626817236183
2023_09_IND_CAR,930,2023,0,0.45725646123260433,0.53132103518057106
2023_09_NYG_LV,931,2023,1,0.51736412571627011,0.58005991042871885
2023_09_DAL_PHI,932,2023,1,0.60923623445825925,0.60388109513074006
2023_09_BUF_CIN,933,2023,1,0.53246753246753253,0.42461094218579842
2023_09_LAC_NYJ,934,2023,0,0.3962430290578221,0.48564673829515548
2023_10_CAR_CHI,935,2023,1,0.61643835616438347,0.56496806591194104
2023_10_IND_NE,936,2023,0,0.48263587428372973,0.43038039331142142
2023_10_CLE_BAL,937,2023,0,0.69079288305406805,0.73302711963209377
2023_10_HOU_CIN,938,2023,0,0.6853932584269663,0.6442557589886837
2023_10_SF_JAX,939,2023,0,0.3962430290578221,0.41410854961369647
2023_10_NO_MIN,940,2023,1,0.4170073589533933,0.62207767000887315
2023_10_GB_PIT,941,2023,1,0.59963877182420233,0.49704595669255908
2023_10_TEN_TB,942,2023,1,0.56349206349206338,0.52223777395397342
2023_10_ATL_ARI,943,2023,1,0.45725646123260433,0.36173273215774621
2023_10_DET_LAC,944,2023,0,0.4365079365079364,0.44846050038751079
2023_10_NYG_DAL,945,2023,1,0.91970802919708039,0.73366612709590506
2023_10_WAS_SEA,946,2023,1,0.70016207455429491,0.60167898039141987
2023_10_NYJ_LV,947,2023,1,0.48916576381365112,0.55775748041901463
