row_type,game_id,event_id,provider_commence_time_utc,provider_kickoff_delta_minutes,home_team,away_team,kickoff_timestamp_utc,horizon,target_timestamp_utc,request_timestamp_utc,timing_error_minutes,sportsbook_key,sportsbook_title,sportsbook_last_update_utc,freshness_minutes,home_moneyline,away_moneyline,h2h_home_implied,h2h_away_implied,h2h_overround,h2h_home_no_vig,home_spread,home_spread_price,away_spread,away_spread_price,spread_overround,spread_home_cover_no_vig,total_points,over_price,under_price,total_overround,over_no_vig,research_only,production_authorized,market_provider,program_id,m1_role,completed_2026_outcomes_used,m1_complete_book,source_count,source_names,max_freshness_minutes,probability_range
book,2026_03_NE_JAX,32651,2026-09-27T17:00:00+00:00,0.0,JAX,NE,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,marathon,Marathon Bet,2026-09-26T04:52:05.129658+00:00,4.9765440000000005,-149.0,118.0,0.5983935742971888,0.45871559633027525,0.05710917062746401,0.5660660137325294,-2.5,-124.0,2.5,-102.0,0.05852192362093356,0.5229664272590613,46.5,-108.0,-118.0,0.06051517290049402,0.4896023956080519,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_NE_JAX,32651,2026-09-27T17:00:00+00:00,0.0,JAX,NE,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,novig,Novig,2026-09-26T04:51:32.563554+00:00,5.5193124000000005,-150.0,144.0,0.6,0.4098360655737705,0.00983606557377037,0.5941558441558442,-1.5,-130.0,1.5,127.0,0.005746025665581245,0.5619881927251952,46.5,102.0,-104.0,0.004853426519122461,0.49265842349304484,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_NE_JAX,32651,2026-09-27T17:00:00+00:00,0.0,JAX,NE,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,onexbet,1xBet,2026-09-26T04:51:40.831530+00:00,5.381512799999999,-155.0,130.0,0.6078431372549019,0.43478260869565216,0.04262574595055413,0.5829926410466066,-2.5,-127.0,2.5,-104.0,0.06927528720739407,0.5232248162210195,46.5,-105.0,-115.0,0.04707884288145214,0.4891657638136511,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_NE_JAX,32651,2026-09-27T17:00:00+00:00,0.0,JAX,NE,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,pinnacle,Pinnacle,2026-09-26T04:50:27.571667+00:00,6.602510516666666,-149.0,132.0,0.5983935742971888,0.43103448275862066,0.02942805705580942,0.5812874150803794,-2.5,-117.0,2.5,104.0,0.029366585343814977,0.5237886235955056,45.5,-117.0,102.0,0.03422001186293744,0.5213305686681078,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_NE_JAX,32651,2026-09-27T17:00:00+00:00,0.0,JAX,NE,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,polymarket_us,Polymarket US,2026-09-26T04:51:47.436420+00:00,5.271431300000001,-147.0,144.0,0.5951417004048583,0.4098360655737705,0.0049777659786287565,0.5921938977677982,1.5,-160.0,-1.5,156.0,0.006009615384615419,0.6117084826762246,10.5,-1329.0,900.0,0.030020993701889376,0.9029146001766425,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_NE_JAX,32651,2026-09-27T17:00:00+00:00,0.0,JAX,NE,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,prophetx,ProphetX,2026-09-26T04:51:36.090857+00:00,5.460524016666667,-146.0,142.0,0.5934959349593496,0.4132231404958678,0.006719075455217327,0.5895348061135954,-2.5,-115.0,2.5,113.0,0.004367289005349884,0.5325578867268181,44.5,-128.0,122.0,0.011853959222380306,0.5548266166822867,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_NE_JAX,32651,2026-09-27T17:00:00+00:00,0.0,JAX,NE,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,rebet,ReBet,2026-09-26T04:51:23.578336+00:00,5.669066033333333,-154.0,131.0,0.6062992125984252,0.4329004329004329,0.03919964549885813,0.5834290025256667,-2.5,-139.0,2.5,105.0,0.06939483620777631,0.5438496039698445,23.5,-134.0,-111.0,0.09871592336047308,0.5211989382097035,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_NE_JAX,32651,2026-09-27T17:00:00+00:00,0.0,JAX,NE,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,tab_au,TAB,2026-09-26T04:51:20.460294+00:00,5.7210334,-154.0,125.0,0.6062992125984252,0.4444444444444444,0.05074365704286965,0.5770191507077436,-2.5,-118.0,2.5,-105.0,0.05347952562094438,0.513806287170773,46.5,-111.0,-111.0,0.05213270142180093,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
consensus,2026_03_NE_JAX,32651,2026-09-27T17:00:00+00:00,0.0,JAX,NE,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,sportsbook_consensus,Robust sportsbook consensus,,,,,,,,0.5829926410466066,-2.5,,,,,,46.0,,,,,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,18.0,betmgm|betonlineag|betus|betway|bovada|courtside|fanatics|fanduel|hardrock|lowvig|marathon|novig|onexbet|pinnacle|polymarket_us|prophetx|rebet|tab_au,6.812289183333333,0.02808983042331481
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betmgm,BetMGM,2026-09-26T04:50:48.538297+00:00,6.2530666833333335,500.0,-650.0,0.16666666666666666,0.8666666666666667,0.03333333333333344,0.16129032258064513,10.5,-110.0,-10.5,-108.0,0.04304029304029311,0.5021949078138718,45.5,-108.0,-110.0,0.04304029304029311,0.4978050921861282,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betonlineag,BetOnline.ag,2026-09-26T04:51:48.007127+00:00,5.261919516666667,476.0,-650.0,0.1736111111111111,0.8666666666666667,0.04027777777777786,0.16688918558077434,10.5,-113.0,-10.5,-107.0,0.04742464448526906,0.5064960374171755,45.5,-105.0,-115.0,0.04707884288145214,0.4891657638136511,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betrivers,BetRivers,2026-09-26T04:51:02.356539+00:00,6.022762650000001,500.0,-715.0,0.16666666666666666,0.8773006134969326,0.0439672801635993,0.15964740450538684,11.0,-113.0,-11.0,-108.0,0.0497472011556519,0.505375419282704,,,,,,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,False,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betus,BetUS,2026-09-26T04:51:46.599862+00:00,5.285373933333333,530.0,-750.0,0.15873015873015872,0.8823529411764706,0.04108309990662917,0.1524663677130045,10.5,-110.0,-10.5,-110.0,0.04761904761904767,0.5,45.0,-110.0,-110.0,0.04761904761904767,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betway,Betway,2026-09-26T04:52:03.404883+00:00,5.00529025,450.0,-599.0,0.18181818181818182,0.8569384835479256,0.038756665366107335,0.17503443095029425,9.5,100.0,-9.5,-120.0,0.045454545454545414,0.4782608695652174,45.5,-110.0,-110.0,0.04761904761904767,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,bovada,Bovada,2026-09-26T04:50:30.262620+00:00,6.5576613,500.0,-750.0,0.16666666666666666,0.8823529411764706,0.0490196078431373,0.1588785046728972,10.0,-110.0,-10.0,-110.0,0.04761904761904767,0.5,45.5,-110.0,-110.0,0.04761904761904767,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,courtside,Courtside,2026-09-26T04:52:22.496000+00:00,4.687104966666666,487.0,-623.0,0.17035775127768313,0.8616874135546335,0.032045164832316564,0.16506811628283954,1.5,312.0,-1.5,-479.0,0.07000687492663937,0.22683821224847994,10.5,-359.0,287.0,0.04053300906926083,0.7516677216730778,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,fanatics,Fanatics,2026-09-26T04:51:54.793346+00:00,5.148815866666666,500.0,-700.0,0.16666666666666666,0.875,0.04166666666666674,0.15999999999999998,0.5,450.0,-0.5,-750.0,0.06417112299465244,0.1708542713567839,25.5,-2800.0,1100.0,0.04885057471264376,0.9205479452054794,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,fanduel,FanDuel,2026-09-26T04:50:15.917029+00:00,6.796754483333333,500.0,-700.0,0.16666666666666666,0.875,0.04166666666666674,0.15999999999999998,10.5,-108.0,-10.5,-112.0,0.0475326560232221,0.4956702459300312,45.5,-105.0,-115.0,0.04707884288145214,0.4891657638136511,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,hardrock,Hard Rock Bet,2026-09-26T04:52:17.679228+00:00,4.7673845,500.0,-750.0,0.16666666666666666,0.8823529411764706,0.0490196078431373,0.1588785046728972,-1.0,500.0,1.0,-850.0,0.06140350877192979,0.15702479338842976,23.5,-7000.0,1750.0,0.039969547011800444,0.9480234260614935,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,kalshi,Kalshi,2026-09-26T04:56:00.798698+00:00,1.0487266666666666,567.0,-614.0,0.14992503748125938,0.8599439775910365,0.009869015072295761,0.14845988464209525,,,,,,,43.5,-133.0,127.0,0.011344085005010385,0.564412704941018,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,False,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,lowvig,LowVig.ag,2026-09-26T04:51:48.880848+00:00,5.247357500000001,476.0,-650.0,0.1736111111111111,0.8666666666666667,0.04027777777777786,0.16688918558077434,10.5,-108.0,-10.5,-102.0,0.024181264280274117,0.5069715560513107,45.5,-102.0,-113.0,0.03546692697438747,0.4876548752020112,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,marathon,Marathon Bet,2026-09-26T04:52:05.223738+00:00,4.974976,445.0,-704.0,0.1834862385321101,0.8756218905472637,0.059108129079373795,0.1732459920703327,10.5,-121.0,-10.5,-106.0,0.06207441901331112,0.5155112508272668,45.5,-111.0,-114.0,0.05877663108473219,0.4968624497991968,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,novig,Novig,2026-09-26T04:51:32.911683+00:00,5.5135102499999995,545.0,-567.0,0.15503875968992248,0.8500749625187406,0.0051137222086630185,0.15424996820184314,8.5,117.0,-8.5,-127.0,0.020300858726324034,0.45166039913249373,44.5,-111.0,108.0,0.006835581480131303,0.5224947949669593,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,onexbet,1xBet,2026-09-26T04:51:40.916310+00:00,5.3800998,500.0,-699.0,0.16666666666666666,0.8748435544430538,0.04151022110972047,0.16002403364710593,10.5,-110.0,-10.5,-110.0,0.04761904761904767,0.5,45.5,-105.0,-115.0,0.04707884288145214,0.4891657638136511,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,pinnacle,Pinnacle,2026-09-26T04:50:28.085928+00:00,6.5939395,518.0,-710.0,0.16181229773462782,0.8765432098765432,0.038355507611171014,0.1558351610296664,11.5,-132.0,-11.5,117.0,0.029795010328936833,0.5525036648406759,46.0,102.0,-116.0,0.03208654198753225,0.47965890922011006,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,polymarket_us,Polymarket US,2026-09-26T04:51:46.336241+00:00,5.2897676166666665,567.0,-590.0,0.14992503748125938,0.855072463768116,0.004997501249375258,0.14917951268025859,1.5,441.0,-1.5,-456.0,0.0049867684410696,0.18392568872892798,,,2400.0,,,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,False,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,prophetx,ProphetX,2026-09-26T04:51:35.717919+00:00,5.466739649999999,560.0,-570.0,0.15151515151515152,0.8507462686567164,0.002261420171868034,0.15117328519855594,10.5,-107.0,-10.5,104.0,0.00710429099175891,0.5132618510158014,45.5,104.0,-107.0,0.00710429099175891,0.4867381489841987,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,rebet,ReBet,2026-09-26T04:51:23.350108+00:00,5.672869833333333,450.0,-599.0,0.18181818181818182,0.8569384835479256,0.038756665366107335,0.17503443095029425,10.5,-110.0,-10.5,-110.0,0.04761904761904767,0.5,27.5,-128.0,-117.0,0.10057401568437219,0.5101006390949827,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,tab_au,TAB,2026-09-26T04:51:20.496649+00:00,5.720427483333333,450.0,-667.0,0.18181818181818182,0.8696219035202086,0.05144008533839051,0.1729230075526998,10.5,-111.0,-10.5,-111.0,0.05213270142180093,0.5,45.5,-111.0,-111.0,0.05213270142180093,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
consensus,2026_03_KC_MIA,32650,2026-09-27T17:00:00+00:00,0.0,MIA,KC,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,sportsbook_consensus,Robust sportsbook consensus,,,,,,,,0.1600240336471059,10.5,,,,,,45.5,,,,,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,17.0,betmgm|betonlineag|betus|betway|bovada|courtside|fanatics|fanduel|hardrock|lowvig|marathon|novig|onexbet|pinnacle|prophetx|rebet|tab_au,6.796754483333333,0.02386114575173831
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betmgm,BetMGM,2026-09-26T04:50:47.157162+00:00,6.2760856,-145.0,120.0,0.5918367346938775,0.45454545454545453,0.04638218923933213,0.5656028368794326,-2.5,-115.0,2.5,-105.0,0.04707884288145214,0.5108342361863488,38.5,-108.0,-110.0,0.04304029304029311,0.4978050921861282,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betonlineag,BetOnline.ag,2026-09-26T04:51:47.772243+00:00,5.26583425,-138.0,118.0,0.5798319327731093,0.45871559633027525,0.03854752910338455,0.5583104446588969,-2.5,-110.0,2.5,-110.0,0.04761904761904767,0.5,38.0,-110.0,-110.0,0.04761904761904767,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betrivers,BetRivers,2026-09-26T04:51:03.558240+00:00,6.0027343,-148.0,120.0,0.5967741935483871,0.45454545454545453,0.0513196480938416,0.5676429567642958,-2.5,-115.0,2.5,-106.0,0.049446827726348896,0.5096815834767643,,,,,,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,False,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betus,BetUS,2026-09-26T04:51:46.528930+00:00,5.286556133333334,-140.0,120.0,0.5833333333333334,0.45454545454545453,0.037878787878787845,0.562043795620438,-2.0,-115.0,2.0,-105.0,0.04707884288145214,0.5108342361863488,38.0,-110.0,-110.0,0.04761904761904767,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,betway,Betway,2026-09-26T04:52:03.205558+00:00,5.008612333333334,-135.0,110.0,0.574468085106383,0.47619047619047616,0.050658561296859084,0.5467695274831245,-2.5,-110.0,2.5,-110.0,0.04761904761904767,0.5,38.5,-110.0,-110.0,0.04761904761904767,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,bovada,Bovada,2026-09-26T04:50:34.825030+00:00,6.481621133333333,-140.0,120.0,0.5833333333333334,0.45454545454545453,0.037878787878787845,0.562043795620438,-2.5,-110.0,2.5,-110.0,0.04761904761904767,0.5,38.0,-110.0,-110.0,0.04761904761904767,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,courtside,Courtside,2026-09-26T04:52:28.069528+00:00,4.594212833333333,-132.0,116.0,0.5689655172413793,0.46296296296296297,0.03192848020434225,0.5513613861386139,1.5,-157.0,-1.5,118.0,0.06961053796451644,0.5711377365417348,39.5,104.0,-133.0,0.061011529075149395,0.4620082487309644,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,fanatics,Fanatics,2026-09-26T04:51:55.107153+00:00,5.14358575,-140.0,115.0,0.5833333333333334,0.46511627906976744,0.04844961240310086,0.5563770794824399,0.5,-140.0,-0.5,115.0,0.04844961240310086,0.5563770794824399,22.5,-1200.0,650.0,0.05641025641025643,0.8737864077669903,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,fanduel,FanDuel,2026-09-26T04:50:16.793836+00:00,6.782141033333334,-138.0,118.0,0.5798319327731093,0.45871559633027525,0.03854752910338455,0.5583104446588969,-2.5,-114.0,2.5,-106.0,0.04727338716994822,0.5086640097036909,38.5,-106.0,-114.0,0.04727338716994822,0.49133599029630914,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,hardrock,Hard Rock Bet,2026-09-26T04:52:11.248704+00:00,4.8745598999999995,-135.0,115.0,0.574468085106383,0.46511627906976744,0.03958436417615041,0.552594002855783,-1.0,-130.0,1.0,105.0,0.05302226935312815,0.5367573011077543,21.5,-2500.0,1000.0,0.0524475524475525,0.9136212624584718,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,kalshi,Kalshi,2026-09-26T04:56:41.145392+00:00,0.3762817666666667,-127.0,122.0,0.5594713656387665,0.45045045045045046,0.00992181608921694,0.5539749282823123,,,,,,,42.5,170.0,-178.0,0.010658140154542917,0.36646453994199846,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,False,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,lowvig,LowVig.ag,2026-09-26T04:51:48.733750+00:00,5.249809133333333,-138.0,118.0,0.5798319327731093,0.45871559633027525,0.03854752910338455,0.5583104446588969,-2.5,-105.0,2.5,-105.0,0.024390243902439046,0.5,38.0,-107.0,-107.0,0.033816425120772875,0.5,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,marathon,Marathon Bet,2026-09-26T04:52:05.352114+00:00,4.9728364,-134.0,105.0,0.5726495726495726,0.4878048780487805,0.06045445069835309,0.5400039315903282,-2.5,-113.0,2.5,-113.0,0.06103286384976525,0.5,38.5,-110.0,-115.0,0.058693244739756345,0.4947698744769875,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,novig,Novig,2026-09-26T04:51:30.311133+00:00,5.55685275,-127.0,122.0,0.5594713656387665,0.45045045045045046,0.00992181608921694,0.5539749282823123,-5.5,167.0,5.5,-178.0,0.014819604990165214,0.3690624751081964,42.5,170.0,-186.0,0.02072002072002066,0.3628520680030449,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
book,2026_03_TEN_NYG,32653,2026-09-27T17:00:00+00:00,0.0,NYG,TEN,2026-09-27T17:00:00+00:00,T-2160m,2026-09-26T05:00:00+00:00,2026-09-26T04:57:03.722298+00:00,-2.9379617000000002,onexbet,1xBet,2026-09-26T04:51:44.281165+00:00,5.324018883333333,-140.0,120.0,0.5833333333333334,0.45454545454545453,0.037878787878787845,0.562043795620438,-2.5,-110.0,2.5,-110.0,0.04761904761904767,0.5,38.5,-105.0,-115.0,0.04707884288145214,0.4891657638136511,True,False,propline,FV2-PROS-M1-MARKETSTATE-01,predictor,0,True,,,,
